"localID","SurveyDate","X","Year","Month","Day","Observer","Latitude","Longitude","County","State","common_name","Comments","AOU_code","EnglishFull","Genus","Species","isodate","state_name"
"1915","6/16/2010","00:00.0","2010","6","16","Tilly","NULL","NULL","Phillips","MT","Eared Grebe","NULL","00040","Eared Grebe","Podiceps","nigricollis",2010-06-16,"Montana"
"1916","6/16/2010","00:00.0","2010","6","16","Tilly","NULL","NULL","Phillips","MT","Franklin's Gull","NULL","00590","Franklin's Gull","Larus","pipixcan",2010-06-16,"Montana"
"1917","6/16/2010","00:00.0","2010","6","16","Tilly","NULL","NULL","Phillips","MT","White-faced Ibis","NULL","01870","White-faced Ibis","Plegadis","chihi",2010-06-16,"Montana"
"1918","7/23/2010","00:00.0","2010","7","23","Tilly","NULL","NULL","Phillips","MT","Western Grebe","NULL","00010","Western Grebe","Aechmophorus","occidentalis",2010-07-23,"Montana"
"1919","6/15/2011","00:00.0","2011","6","15","Tilly","NULL","NULL","Phillips","MT","Black-crowned Night-Heron","NULL","02020","Black-crowned Night-Heron","Nycticorax","nycticorax",2011-06-15,"Montana"
"1920","6/15/2011","00:00.0","2011","6","15","Tilly","NULL","NULL","Phillips","MT","Forster's Tern","NULL","00690","Forster's Tern","Sterna","forsteri",2011-06-15,"Montana"
"1921","6/15/2011","00:00.0","2011","6","15","Tilly","NULL","NULL","Phillips","MT","White-faced Ibis","NULL","01870","White-faced Ibis","Plegadis","chihi",2011-06-15,"Montana"
"1922","NULL","","2011","6","0","Tilly et al.","NULL","NULL","Phillips","MT","Eared Grebe","NULL","00040","Eared Grebe","Podiceps","nigricollis",NA,"Montana"
"1923","NULL","","2011","6","0","Tilly et al.","NULL","NULL","Phillips","MT","Franklin's Gull","NULL","00590","Franklin's Gull","Larus","pipixcan",NA,"Montana"
"1924","6/15/2009","00:00.0","2009","6","15","Tilly","NULL","NULL","Phillips","MT","Black-crowned Night-Heron","NULL","02020","Black-crowned Night-Heron","Nycticorax","nycticorax",2009-06-15,"Montana"
"1925","6/15/2009","00:00.0","2009","6","15","Tilly","NULL","NULL","Phillips","MT","Franklin's Gull","NULL","00590","Franklin's Gull","Larus","pipixcan",2009-06-15,"Montana"
"1926","6/15/2009","00:00.0","2009","6","15","Tilly","NULL","NULL","Phillips","MT","White-faced Ibis","NULL","01870","White-faced Ibis","Plegadis","chihi",2009-06-15,"Montana"
"1927","6/15/2010","00:00.0","2010","6","15","Tilly","NULL","NULL","Phillips","MT","Black-crowned Night-Heron","NULL","02020","Black-crowned Night-Heron","Nycticorax","nycticorax",2010-06-15,"Montana"
"1928","6/15/2010","00:00.0","2010","6","15","Tilly","NULL","NULL","Phillips","MT","Eared Grebe","NULL","00040","Eared Grebe","Podiceps","nigricollis",2010-06-15,"Montana"
"1929","6/15/2010","00:00.0","2010","6","15","Tilly","NULL","NULL","Phillips","MT","Franklin's Gull","NULL","00590","Franklin's Gull","Larus","pipixcan",2010-06-15,"Montana"
"1930","6/15/2010","00:00.0","2010","6","15","Tilly","NULL","NULL","Phillips","MT","White-faced Ibis","NULL","01870","White-faced Ibis","Plegadis","chihi",2010-06-15,"Montana"
"1931","NULL","","2011","6","0","Tilly et al.","NULL","NULL","Phillips","MT","Eared Grebe","NULL","00040","Eared Grebe","Podiceps","nigricollis",NA,"Montana"
"1932","NULL","","2011","6","0","Tilly et al.","NULL","NULL","Phillips","MT","Franklin's Gull","NULL","00590","Franklin's Gull","Larus","pipixcan",NA,"Montana"
"1933","6/9/2009","00:00.0","2009","6","9","Tribby et al.","NULL","NULL","Phillips","MT","California Gull","NULL","00530","California Gull","Larus","californicus",2009-06-09,"Montana"
"1934","6/15/2011","00:00.0","2011","6","15","Tilly","NULL","NULL","Phillips","MT","Caspian Tern","NULL","00640","Caspian Tern","Hydroprogne","caspia",2011-06-15,"Montana"
"1935","6/15/2011","00:00.0","2011","6","15","Tilly","NULL","NULL","Phillips","MT","Ring-billed or California Gull","NULL","NULL",NA,NA,NA,2011-06-15,"Montana"
"1936","6/9/2009","00:00.0","2009","6","9","Tribby et al.","NULL","NULL","Phillips","MT","American White Pelican","NULL","01250","American White Pelican","Pelecanus","erythrorhynchos",2009-06-09,"Montana"
"1937","6/9/2009","00:00.0","2009","6","9","Tribby et al.","NULL","NULL","Phillips","MT","California Gull","NULL","00530","California Gull","Larus","californicus",2009-06-09,"Montana"
"1938","6/9/2009","00:00.0","2009","6","9","Tribby et al.","NULL","NULL","Phillips","MT","Double-crested Cormorant","NULL","01200","Double-crested Cormorant","Phalacrocorax","auritus",2009-06-09,"Montana"
"1939","6/9/2009","00:00.0","2009","6","9","Tribby et al.","NULL","NULL","Phillips","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2009-06-09,"Montana"
"1940","6/15/2010","00:00.0","2010","6","15","McWilliams/Score","NULL","NULL","Phillips","MT","California Gull","NULL","00530","California Gull","Larus","californicus",2010-06-15,"Montana"
"1941","6/15/2010","00:00.0","2010","6","15","McWilliams/Score","NULL","NULL","Phillips","MT","Double-crested Cormorant","NULL","01200","Double-crested Cormorant","Phalacrocorax","auritus",2010-06-15,"Montana"
"1942","6/15/2010","00:00.0","2010","6","15","McWilliams/Score","NULL","NULL","Phillips","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2010-06-15,"Montana"
"1943","6/9/2009","00:00.0","2009","6","9","Tribby et al.","NULL","NULL","Phillips","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2009-06-09,"Montana"
"1944","6/9/2009","00:00.0","2009","6","9","Tribby et al.","NULL","NULL","Phillips","MT","Ring-billed Gull","NULL","00540","Ring-billed Gull","Larus","delawarensis",2009-06-09,"Montana"
"1945","6/15/2010","00:00.0","2010","6","15","McWilliams/Score","NULL","NULL","Phillips","MT","Caspian Tern","NULL","00640","Caspian Tern","Hydroprogne","caspia",2010-06-15,"Montana"
"1946","6/15/2010","00:00.0","2010","6","15","McWilliams/Score","NULL","NULL","Phillips","MT","Common Tern","NULL","00700","Common Tern","Sterna","hirundo",2010-06-15,"Montana"
"1947","6/21/2009","00:00.0","2009","6","21","DuBois","NULL","NULL","Missoula","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2009-06-21,"Montana"
"1948","5/20/2011","00:00.0","2011","5","20","DuBois/Throop","NULL","NULL","Missoula","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2011-05-20,"Montana"
"1949","6/3/2009","00:00.0","2009","6","3","Paige/Goslin","NULL","NULL","Ravalli","MT","Double-crested Cormorant","NULL","01200","Double-crested Cormorant","Phalacrocorax","auritus",2009-06-03,"Montana"
"1950","6/3/2009","00:00.0","2009","6","3","Paige/Goslin","NULL","NULL","Ravalli","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2009-06-03,"Montana"
"1951","5/11/2011","00:00.0","2011","5","11","DuBois/Mamutich","NULL","NULL","Ravalli","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2011-05-11,"Montana"
"1952","4/22/2009","00:00.0","2009","4","22","DuBois","NULL","NULL","Powell","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2009-04-22,"Montana"
"1953","4/16/2011","00:00.0","2011","4","16","DuBois","NULL","NULL","Powell","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2011-04-16,"Montana"
"1954","6/30/2009","00:00.0","2009","6","30","DuBois","NULL","NULL","Powell","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2009-06-30,"Montana"
"1955","5/22/2011","00:00.0","2011","5","22","DuBois/Throop","NULL","NULL","Powell","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2011-05-22,"Montana"
"1956","NULL","","2010","NULL","NULL","Waltee","NULL","NULL","Carter","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",NA,"Montana"
"1957","NULL","","2010","NULL","NULL","Waltee","NULL","NULL","Carter","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",NA,"Montana"
"1958","NULL","","2010","NULL","NULL","Waltee","NULL","NULL","Carter","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",NA,"Montana"
"1959","4/24/2010","00:00.0","2010","4","24","Waltee","NULL","NULL","Powder River","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2010-04-24,"Montana"
"1960","6/20/2010","00:00.0","2010","6","20","Tilly","NULL","NULL","Sheridan","MT","Eared Grebe","NULL","00040","Eared Grebe","Podiceps","nigricollis",2010-06-20,"Montana"
"1961","NULL","","2009","4","25","Waltee","NULL","NULL","Custer","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",NA,"Montana"
"1962","NULL","","2009","4","25","Waltee","NULL","NULL","Dawson","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",NA,"Montana"
"1963","NULL","","2009","4","25","Waltee","NULL","NULL","Richland","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",NA,"Montana"
"1964","NULL","","2009","4","24","Waltee","NULL","NULL","Rosebud","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",NA,"Montana"
"1965","NULL","","2009","4","24","Waltee","NULL","NULL","Rosebud","MT","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",NA,"Montana"
"1","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.3977","-74.4708","Atlantic","NJ","LAGU","NULL","00580","Laughing Gull","Larus","atricilla",2013-05-21,"New Jersey"
"2","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.4003","-74.4673","Atlantic","NJ","LAGU","NULL","00580","Laughing Gull","Larus","atricilla",2013-05-21,"New Jersey"
"3","6/14/2013","00:00.0","2013","6","14","Davis, Allen","39.399","-74.4574","Atlantic","NJ","COTE","NULL","00700","Common Tern","Sterna","hirundo",2013-06-14,"New Jersey"
"4","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.399","-74.4574","Atlantic","NJ","FOTE","NULL","00690","Forster's Tern","Sterna","forsteri",2013-05-21,"New Jersey"
"5","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.399","-74.4574","Atlantic","NJ","LAGU","NULL","00580","Laughing Gull","Larus","atricilla",2013-05-21,"New Jersey"
"6","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.3661","-74.5163","Atlantic","NJ","FOTE","NULL","00690","Forster's Tern","Sterna","forsteri",2013-05-21,"New Jersey"
"7","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.3655","-74.5122","Atlantic","NJ","FOTE","NULL","00690","Forster's Tern","Sterna","forsteri",2013-05-21,"New Jersey"
"8","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.3655","-74.5122","Atlantic","NJ","GBBG","NULL","00470","Great Black-backed Gull","Larus","marinus",2013-05-21,"New Jersey"
"9","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.3655","-74.5122","Atlantic","NJ","HERG","NULL","00510","Herring Gull","Larus","argentatus",2013-05-21,"New Jersey"
"10","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.3655","-74.5122","Atlantic","NJ","LAGU","NULL","00580","Laughing Gull","Larus","atricilla",2013-05-21,"New Jersey"
"11","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.3661","-74.5163","Atlantic","NJ","GBBG","NULL","00470","Great Black-backed Gull","Larus","marinus",2013-05-21,"New Jersey"
"12","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.3661","-74.5163","Atlantic","NJ","LAGU","NULL","00580","Laughing Gull","Larus","atricilla",2013-05-21,"New Jersey"
"13","5/22/2013","00:00.0","2013","5","22","Davis, Allen","39.0132","-74.8037","Cape May","NJ","FOTE","NULL","00690","Forster's Tern","Sterna","forsteri",2013-05-22,"New Jersey"
"14","5/22/2013","00:00.0","2013","5","22","Davis, Allen","39.0132","-74.8037","Cape May","NJ","LAGU","NULL","00580","Laughing Gull","Larus","atricilla",2013-05-22,"New Jersey"
"15","5/29/2013","00:00.0","2013","5","29","Gensler","39.079","-74.7323","Cape May","NJ","LETE","NULL","00740","Least Tern","Sternula","antillarum",2013-05-29,"New Jersey"
"16","5/23/2013","00:00.0","2013","5","23","Davis, Allen","39.0944","-74.7285","Cape May","NJ","YCNH","NULL","02030","Yellow-crowned Night-Heron","Nyctanassa","violacea",2013-05-23,"New Jersey"
"17","5/22/2013","00:00.0","2013","5","22","Davis, Allen","39.1108","-74.7303","Cape May","NJ","COTE","NULL","00700","Common Tern","Sterna","hirundo",2013-05-22,"New Jersey"
"18","5/20/2013","00:00.0","2013","5","20","Davis, Allen","39.7773","-74.1122","Ocean","NJ","GLIB","NULL","01860","Glossy Ibis","Plegadis","falcinellus",2013-05-20,"New Jersey"
"19","5/20/2013","00:00.0","2013","5","20","Davis, Allen","39.7773","-74.1122","Ocean","NJ","GREG","NULL","01960","Great Egret","Ardea","alba",2013-05-20,"New Jersey"
"20","5/20/2013","00:00.0","2013","5","20","Davis, Allen","39.5574","-74.2749","Ocean","NJ","BCNH","NULL","02020","Black-crowned Night-Heron","Nycticorax","nycticorax",2013-05-20,"New Jersey"
"21","5/20/2013","00:00.0","2013","5","20","Davis, Allen","39.5574","-74.2749","Ocean","NJ","GBBG","NULL","00470","Great Black-backed Gull","Larus","marinus",2013-05-20,"New Jersey"
"22","5/20/2013","00:00.0","2013","5","20","Davis, Allen","39.5574","-74.2749","Ocean","NJ","GLIB","NULL","01860","Glossy Ibis","Plegadis","falcinellus",2013-05-20,"New Jersey"
"23","5/20/2013","00:00.0","2013","5","20","Davis, Allen","39.5574","-74.2749","Ocean","NJ","GREG","NULL","01960","Great Egret","Ardea","alba",2013-05-20,"New Jersey"
"24","5/20/2013","00:00.0","2013","5","20","Davis, Allen","39.5574","-74.2749","Ocean","NJ","HERG","NULL","00510","Herring Gull","Larus","argentatus",2013-05-20,"New Jersey"
"25","5/20/2013","00:00.0","2013","5","20","Davis, Allen","39.5574","-74.2749","Ocean","NJ","LBHE","NULL","02000","Little Blue Heron","Egretta","caerulea",2013-05-20,"New Jersey"
"26","5/20/2013","00:00.0","2013","5","20","Davis, Allen","39.5574","-74.2749","Ocean","NJ","SNEG","NULL","01970","Snowy Egret","Egretta","thula",2013-05-20,"New Jersey"
"27","5/20/2013","00:00.0","2013","5","20","Davis, Allen","39.5574","-74.2749","Ocean","NJ","TRHE","NULL","01990","Tricolored Heron","Egretta","tricolor",2013-05-20,"New Jersey"
"28","5/20/2013","00:00.0","2013","5","20","Davis, Allen","39.5574","-74.2749","Ocean","NJ","YCNH","NULL","02030","Yellow-crowned Night-Heron","Nyctanassa","violacea",2013-05-20,"New Jersey"
"29","5/22/2013","00:00.0","2013","5","22","Davis, Allen","39.2809","-74.5978","Cape May","NJ","LAGU","NULL","00580","Laughing Gull","Larus","atricilla",2013-05-22,"New Jersey"
"30","6/23/2013","00:00.0","2013","6","23","Pritchard","40.1861","-74.0091","Monmouth","NJ","LETE","NULL","00740","Least Tern","Sternula","antillarum",2013-06-23,"New Jersey"
"31","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.4386","-74.3701","Atlantic","NJ","FOTE","NULL","00690","Forster's Tern","Sterna","forsteri",2013-05-21,"New Jersey"
"32","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.4386","-74.3701","Atlantic","NJ","LAGU","NULL","00580","Laughing Gull","Larus","atricilla",2013-05-21,"New Jersey"
"33","5/20/2013","00:00.0","2013","5","20","Davis, Allen","39.5456","-74.3674","Ocean","NJ","FOTE","NULL","00690","Forster's Tern","Sterna","forsteri",2013-05-20,"New Jersey"
"34","5/23/2013","00:00.0","2013","5","23","Davis, Allen","39.2879","-74.5921","Cape May","NJ","GLIB","NULL","01860","Glossy Ibis","Plegadis","falcinellus",2013-05-23,"New Jersey"
"35","5/23/2013","00:00.0","2013","5","23","Davis, Allen","39.2879","-74.5921","Cape May","NJ","GREG","NULL","01960","Great Egret","Ardea","alba",2013-05-23,"New Jersey"
"36","5/23/2013","00:00.0","2013","5","23","Davis, Allen","39.2879","-74.5921","Cape May","NJ","SNEG","NULL","01970","Snowy Egret","Egretta","thula",2013-05-23,"New Jersey"
"37","5/23/2013","00:00.0","2013","5","23","Davis, Allen","39.2879","-74.5921","Cape May","NJ","TRHE","NULL","01990","Tricolored Heron","Egretta","tricolor",2013-05-23,"New Jersey"
"38","5/22/2013","00:00.0","2013","5","22","Davis, Allen","39.2874","-74.5927","Cape May","NJ","GBBG","NULL","00470","Great Black-backed Gull","Larus","marinus",2013-05-22,"New Jersey"
"39","5/22/2013","00:00.0","2013","5","22","Davis, Allen","39.2874","-74.5927","Cape May","NJ","HERG","NULL","00510","Herring Gull","Larus","argentatus",2013-05-22,"New Jersey"
"40","5/22/2013","00:00.0","2013","5","22","Davis, Allen","39.2873","-74.5998","Cape May","NJ","GBBG","NULL","00470","Great Black-backed Gull","Larus","marinus",2013-05-22,"New Jersey"
"41","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.3989","-74.4084","Ocean","NJ","BCNH","NULL","02020","Black-crowned Night-Heron","Nycticorax","nycticorax",2013-05-21,"New Jersey"
"42","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.3989","-74.4084","Atlantic","NJ","GBBG","NULL","00470","Great Black-backed Gull","Larus","marinus",2013-05-21,"New Jersey"
"43","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.3989","-74.4084","Atlantic","NJ","HERG","NULL","00510","Herring Gull","Larus","argentatus",2013-05-21,"New Jersey"
"44","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.441","-74.3765","Atlantic","NJ","FOTE","NULL","00690","Forster's Tern","Sterna","forsteri",2013-05-21,"New Jersey"
"45","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.441","-74.3765","Atlantic","NJ","HERG","NULL","00510","Herring Gull","Larus","argentatus",2013-05-21,"New Jersey"
"46","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.441","-74.3765","Atlantic","NJ","LAGU","NULL","00580","Laughing Gull","Larus","atricilla",2013-05-21,"New Jersey"
"47","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.441","-74.3765","Atlantic","NJ","LAGU","NULL","00580","Laughing Gull","Larus","atricilla",2013-05-21,"New Jersey"
"48","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.334","-74.5589","Atlantic","NJ","HERG","NULL","00510","Herring Gull","Larus","argentatus",2013-05-21,"New Jersey"
"49","5/22/2013","00:00.0","2013","5","22","Davis, Allen","39.2706","-74.6113","Cape May","NJ","FOTE","NULL","00690","Forster's Tern","Sterna","forsteri",2013-05-22,"New Jersey"
"50","6/14/2013","00:00.0","2013","6","14","Davis, Allen","39.5516","-74.2759","Ocean","NJ","FOTE","NULL","00690","Forster's Tern","Sterna","forsteri",2013-06-14,"New Jersey"
"51","6/14/2013","00:00.0","2013","6","14","Davis, Allen","39.5509","-74.28","Ocean","NJ","COTE","NULL","00700","Common Tern","Sterna","hirundo",2013-06-14,"New Jersey"
"52","6/14/2013","00:00.0","2013","6","14","Davis, Allen","39.5509","-74.28","Ocean","NJ","FOTE","NULL","00690","Forster's Tern","Sterna","forsteri",2013-06-14,"New Jersey"
"53","5/20/2013","00:00.0","2013","5","20","Davis, Allen","39.5509","-74.28","Ocean","NJ","HERG","NULL","00510","Herring Gull","Larus","argentatus",2013-05-20,"New Jersey"
"54","5/20/2013","00:00.0","2013","5","20","Davis, Allen","39.5509","-74.28","Ocean","NJ","LAGU","NULL","00580","Laughing Gull","Larus","atricilla",2013-05-20,"New Jersey"
"55","7/10/2013","00:00.0","2013","7","10","Wehman","38.9376","-74.8924","Cape May","NJ","LETE","NULL","00740","Least Tern","Sternula","antillarum",2013-07-10,"New Jersey"
"56","6/9/2013","00:00.0","2013","6","9","Wehman","38.9317","-74.9531","Cape May","NJ","BLSK","NULL","00800","Black Skimmer","Rynchops","niger",2013-06-09,"New Jersey"
"57","5/24/2013","00:00.0","2013","5","24","Wehman","38.9318","-74.9488","Cape May","NJ","LETE","NULL","00740","Least Tern","Sternula","antillarum",2013-05-24,"New Jersey"
"58","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.6855","-74.1672","Ocean","NJ","BCNH","NULL","02020","Black-crowned Night-Heron","Nycticorax","nycticorax",2013-05-21,"New Jersey"
"59","5/20/2013","00:00.0","2013","5","20","Davis, Allen","39.6855","-74.1672","Ocean","NJ","GBBG","NULL","00470","Great Black-backed Gull","Larus","marinus",2013-05-20,"New Jersey"
"60","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.6855","-74.1672","Ocean","NJ","GREG","NULL","01960","Great Egret","Ardea","alba",2013-05-21,"New Jersey"
"61","5/20/2013","00:00.0","2013","5","20","Davis, Allen","39.6855","-74.1672","Ocean","NJ","HERG","NULL","00510","Herring Gull","Larus","argentatus",2013-05-20,"New Jersey"
"62","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.6855","-74.1672","Ocean","NJ","LBHE","NULL","02000","Little Blue Heron","Egretta","caerulea",2013-05-21,"New Jersey"
"63","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.6855","-74.1672","Ocean","NJ","SNEG","NULL","01970","Snowy Egret","Egretta","thula",2013-05-21,"New Jersey"
"64","5/20/2013","00:00.0","2013","5","20","Davis, Allen","39.6892","-74.17","Ocean","NJ","GBBG","NULL","00470","Great Black-backed Gull","Larus","marinus",2013-05-20,"New Jersey"
"65","5/20/2013","00:00.0","2013","5","20","Davis, Allen","39.6892","-74.17","Ocean","NJ","HERG","NULL","00510","Herring Gull","Larus","argentatus",2013-05-20,"New Jersey"
"66","6/14/2013","00:00.0","2013","6","14","Davis, Allen","39.7635","-74.1394","Ocean","NJ","COTE","NULL","00700","Common Tern","Sterna","hirundo",2013-06-14,"New Jersey"
"67","6/14/2013","00:00.0","2013","6","14","Davis, Allen","39.7635","-74.1394","Ocean","NJ","FOTE","NULL","00690","Forster's Tern","Sterna","forsteri",2013-06-14,"New Jersey"
"68","5/20/2013","00:00.0","2013","5","20","Davis, Allen","39.7685","-74.1356","Ocean","NJ","GBBG","NULL","00470","Great Black-backed Gull","Larus","marinus",2013-05-20,"New Jersey"
"69","5/20/2013","00:00.0","2013","5","20","Davis, Allen","39.7685","-74.1356","Ocean","NJ","HERG","NULL","00510","Herring Gull","Larus","argentatus",2013-05-20,"New Jersey"
"70","5/20/2013","00:00.0","2013","5","20","Davis, Allen","39.7685","-74.1356","Ocean","NJ","LAGU","NULL","00580","Laughing Gull","Larus","atricilla",2013-05-20,"New Jersey"
"71","6/14/2013","00:00.0","2013","6","14","Davis, Allen","39.7685","-74.1356","Ocean","NJ","COTE","NULL","00700","Common Tern","Sterna","hirundo",2013-06-14,"New Jersey"
"72","5/20/2013","00:00.0","2013","5","20","Davis, Allen","39.7685","-74.1356","Ocean","NJ","FOTE","NULL","00690","Forster's Tern","Sterna","forsteri",2013-05-20,"New Jersey"
"73","5/20/2013","00:00.0","2013","5","20","Davis, Allen","39.7685","-74.1356","Ocean","NJ","GBBG","NULL","00470","Great Black-backed Gull","Larus","marinus",2013-05-20,"New Jersey"
"74","5/20/2013","00:00.0","2013","5","20","Davis, Allen","39.7685","-74.1356","Ocean","NJ","HERG","NULL","00510","Herring Gull","Larus","argentatus",2013-05-20,"New Jersey"
"75","5/20/2013","00:00.0","2013","5","20","Davis, Allen","39.7685","-74.1356","Ocean","NJ","LAGU","NULL","00580","Laughing Gull","Larus","atricilla",2013-05-20,"New Jersey"
"76","5/20/2013","00:00.0","2013","5","20","Davis, Allen","39.761","-74.1365","Ocean","NJ","FOTE","NULL","00690","Forster's Tern","Sterna","forsteri",2013-05-20,"New Jersey"
"77","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.3866","-74.4344","Atlantic","NJ","FOTE","NULL","00690","Forster's Tern","Sterna","forsteri",2013-05-21,"New Jersey"
"78","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.3866","-74.4344","Atlantic","NJ","LAGU","NULL","00580","Laughing Gull","Larus","atricilla",2013-05-21,"New Jersey"
"79","5/22/2013","00:00.0","2013","5","22","Davis, Allen","39.1414","-74.73","Cape May","NJ","FOTE","NULL","00690","Forster's Tern","Sterna","forsteri",2013-05-22,"New Jersey"
"80","5/22/2013","00:00.0","2013","5","22","Davis, Allen","39.1414","-74.73","Cape May","NJ","LAGU","NULL","00580","Laughing Gull","Larus","atricilla",2013-05-22,"New Jersey"
"81","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.4288","-74.444","Atlantic","NJ","FOTE","NULL","00690","Forster's Tern","Sterna","forsteri",2013-05-21,"New Jersey"
"82","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.4288","-74.444","Atlantic","NJ","LAGU","NULL","00580","Laughing Gull","Larus","atricilla",2013-05-21,"New Jersey"
"83","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.4323","-74.4493","Atlantic","NJ","LAGU","NULL","00580","Laughing Gull","Larus","atricilla",2013-05-21,"New Jersey"
"84","5/23/2013","00:00.0","2013","5","23","Davis, Allen","39.2842","-74.5876","Cape May","NJ","BCNH","NULL","02020","Black-crowned Night-Heron","Nycticorax","nycticorax",2013-05-23,"New Jersey"
"85","5/23/2013","00:00.0","2013","5","23","Davis, Allen","39.2842","-74.5876","Cape May","NJ","GLIB","NULL","01860","Glossy Ibis","Plegadis","falcinellus",2013-05-23,"New Jersey"
"86","5/23/2013","00:00.0","2013","5","23","Davis, Allen","39.2842","-74.5876","Cape May","NJ","GREG","NULL","01960","Great Egret","Ardea","alba",2013-05-23,"New Jersey"
"87","5/23/2013","00:00.0","2013","5","23","Davis, Allen","39.2842","-74.5876","Cape May","NJ","LBHE","NULL","02000","Little Blue Heron","Egretta","caerulea",2013-05-23,"New Jersey"
"88","5/23/2013","00:00.0","2013","5","23","Davis, Allen","39.2842","-74.5876","Cape May","NJ","SNEG","NULL","01970","Snowy Egret","Egretta","thula",2013-05-23,"New Jersey"
"89","5/23/2013","00:00.0","2013","5","23","Davis, Allen","39.2842","-74.5876","Cape May","NJ","TRHE","NULL","01990","Tricolored Heron","Egretta","tricolor",2013-05-23,"New Jersey"
"90","5/23/2013","00:00.0","2013","5","23","Davis, Allen","39.2842","-74.5876","Cape May","NJ","YCNH","NULL","02030","Yellow-crowned Night-Heron","Nyctanassa","violacea",2013-05-23,"New Jersey"
"91","5/22/2013","00:00.0","2013","5","22","Davis, Allen","39.2842","-74.5876","Cape May","NJ","GBBG","NULL","00470","Great Black-backed Gull","Larus","marinus",2013-05-22,"New Jersey"
"92","5/22/2013","00:00.0","2013","5","22","Davis, Allen","39.2842","-74.5876","Cape May","NJ","HERG","NULL","00510","Herring Gull","Larus","argentatus",2013-05-22,"New Jersey"
"93","5/22/2013","00:00.0","2013","5","22","Davis, Allen","39.0358","-74.8025","Cape May","NJ","LAGU","NULL","00580","Laughing Gull","Larus","atricilla",2013-05-22,"New Jersey"
"94","5/22/2014","00:00.0","2013","5","21","Davis, Allen","39.2248","-74.6591","Cape May","NJ","FOTE","NULL","00690","Forster's Tern","Sterna","forsteri",2014-05-22,"New Jersey"
"95","5/22/2013","00:00.0","2013","5","22","Davis, Allen","39.2187","-74.6581","Cape May","NJ","FOTE","NULL","00690","Forster's Tern","Sterna","forsteri",2013-05-22,"New Jersey"
"96","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.3232","-74.5281","Atlantic","NJ","BCNH","NULL","02020","Black-crowned Night-Heron","Nycticorax","nycticorax",2013-05-21,"New Jersey"
